Bag7_Timestamp,Bag7_PosX,Bag7_PosY,Bag7_PosZ,Bag3_Closest_Timestamp,Bag3_PosX,Bag3_PosY,Bag3_PosZ,Distance
1540821848.29895,5.53635275933754,-3.06452157419932,0.0597562094264117,4912.511704124,5.46476114748287,-3.0472149464409,0.526089043832366,0.4721135358125305
1540821848.30095,5.5400951593306,-3.07380076147392,0.0612426697836135,4912.511704124,5.46476114748287,-3.0472149464409,0.526089043832366,0.47166107574010885
1540821848.30295,5.54385853460743,-3.08306683426764,0.0627318874609549,4912.513704125,5.46255565348466,-3.05609794070735,0.52615793489365,0.47127611984676243
1540821848.30495,5.54764276207144,-3.092319745275,0.0642236573662591,4912.515704125,5.4603618954623,-3.06499070708942,0.52622369759454,0.4709658832390354
1540821848.30695,5.55144771491371,-3.1015594463507,0.0657177720864415,4912.517704124,5.458179936818,-3.07389319500614,0.526286357824075,0.47073105066771914
1540821848.30895,5.55527326253612,-3.11078588842961,0.0672140219992532,4912.519704125,5.45600984201781,-3.08280535331902,0.526345943208349,0.4705722665767981
1540821848.31095,5.5591192704744,-3.11999902144674,0.0687121953850246,4912.521704124,5.45385167657802,-3.09172713033984,0.526402483062346,0.47049013335631484
1540821848.31295,5.56298560032121,-3.12919879425719,0.0702120785384091,4912.523704125,5.45170550705158,-3.10065847383855,0.526456008341776,0.4704852096826379
1540821848.31495,5.5668721096492,-3.13838515455615,0.0717134558801271,4912.525704124,5.44957140101454,-3.10959933105102,0.526506551594914,0.4705580089541576
1540821848.31695,5.57077865193412,-3.1475580487989,0.0732161100687094,4912.527704125,5.44744942705246,-3.11854964868689,0.526554146914433,0.47070899782998005
1540821848.31895,5.57470507647785,-3.15671742212071,0.0747198221122413,4912.529704124,5.4453396547468,-3.12750937293741,0.526598829889243,0.47093859487864664
1540821848.32095,5.57865122833151,-3.16586321825688,0.0762243714801058,4912.531704125,5.44324215466138,-3.13647844948321,0.526640637556323,0.4712471693433567
1540821848.32295,5.5826169482185,-3.17499537946269,0.0777295362147278,4912.531704125,5.44324215466138,-3.13647844948321,0.526640637556323,0.4716249186396514
1540821848.32495,5.58660207245762,-3.18411384643337,0.0792350930433177,4912.533704125,5.44115699832878,-3.1454568235022,0.526679608352563,0.47207544872675844
1540821848.32695,5.59060643288611,-3.19321855822409,0.0807408174896149,4912.535704124,5.43908425823673,-3.15444443967732,0.526715782066596,0.47260561857535693
1540821848.32895,5.59462985678271,-3.20230945216989,0.0822464839856319,4912.537704125,5.4370240078146,-3.1634412422044,0.526749199790636,0.47321560174291
1540821848.33095,5.59867216679077,-3.21138646380574,0.0837518659833977,4912.539704124,5.43497632141973,-3.17244717479996,0.526779903872313,0.47390551840606104
1540821848.33295,5.60273318084449,-3.22044952678786,0.0852567360670242,4912.541704125,5.43294127432392,-3.18146218070908,0.526807937866509,0.47467543488654024
1540821848.33495,5.6068127121773,-3.22949857285274,0.0867608660731628,4912.543704124,5.4309189426998,-3.19048620271316,0.526833346487197,0.47552536334318907
1540821848.33695,5.61091056953897,-3.23853353187133,0.0882640272327568,4912.545704125,5.42890940360728,-3.19951918313777,0.526856175559276,0.47645526167864904
1540821848.33895,5.61502655749486,-3.24755433194079,0.0897659903211851,4912.547704124,5.42691273497995,-3.20856106386049,0.526876471970403,0.47746503363530657
1540821848.34095,5.61916047672832,-3.2565608994777,0.091266525808727,4912.549704125,5.4249290156115,-3.2176117863187,0.526894283622835,0.4785545290576554
1540821848.34295,5.62331212434316,-3.26555315931126,0.0927654040110285,4912.549704125,5.4249290156115,-3.2176117863187,0.526894283622835,0.4797104514052739
1540821848.34495,5.62748129416602,-3.27453103477646,0.0942623952395672,4912.551704124,5.42295832514214,-3.22667129151743,0.526909659385264,0.4809405941027639
1540821848.34695,5.63166777704882,-3.28349444780731,0.0957572699521184,4912.553704124,5.42100074404503,-3.23573952003717,0.526922649044652,0.48224964079712845
1540821848.34895,5.63587136117116,-3.29244331903002,0.0972497989032205,4912.555704125,5.41905635361268,-3.24481641204168,0.526933303258064,0.483637243899308
1540821848.35095,5.64009183234279,-3.30137756785618,0.0987397532946402,4912.557704124,5.41712523594337,-3.25390190728583,0.526941673504511,0.48510300548229296
1540821848.35295,5.64432897430595,-3.31029711257598,0.100226904925839,4912.559704125,5.41520747392758,-3.26299594512344,0.526947812036784,0.4866464784045975
1540821848.35495,5.64858256903787,-3.31920187045142,0.101711026344437,4912.561704124,5.41330315123441,-3.27209846451503,0.526951771833284,0.488267167559579
1540821848.35695,5.65285239705316,-3.32809175780945,0.10319189099668,4912.563704125,5.41141235229797,-3.28120940403575,0.526953606549869,0.4899645312421427
1540821848.35895,5.65713823770623,-3.33696669013524,0.104669273377907,4912.565704124,5.40953516230382,-3.2903287018831,0.52695337047168,0.4917379826241218
1540821848.36095,5.66143986949369,-3.3458265821653,0.10614294918301,4912.565704124,5.40953516230382,-3.2903287018831,0.52695337047168,0.4935761409198985
1540821848.36295,5.66575707035682,-3.35467134798074,0.107612695456904,4912.567704125,5.40767166717541,-3.29945629588481,0.526951118464986,0.49548106959214144
1540821848.36495,5.67008961798395,-3.36350090110044,0.109078290744994,4912.569704124,5.40582195356044,-3.30859212350667,0.526946905929011,0.49746010078448216
1540821848.36695,5.67443729011292,-3.37231515457424,0.110539515243635,4912.571704124,5.40398610881733,-3.3177361218603,0.52694078874778,0.49951249519110436
1540821848.47895,5.93681560836999,-3.8390901217714,0.180164693563597,4935.381704125,6.39755987974992,-3.9565949738007,0.325904976453757,0.4973257523160793
1540821848.48095,5.94179661801116,-3.84691478360037,0.181136298656131,4935.383704124,6.39409638190137,-3.96960510852318,0.326085411485099,0.4905489145383056
1540821848.48295,5.94678848359168,-3.85472079875031,0.182098030895694,4935.383704124,6.39409638190137,-3.96960510852318,0.326085411485099,0.4837510995245582
1540821848.48495,5.9517912950629,-3.86250813137294,0.183049943461555,4935.385704125,6.3906622982349,-3.98259834272057,0.326261118310429,0.47701033205614135
1540821848.48695,5.9568051425055,-3.8702767438534,0.18399209295766,4935.385704125,6.3906622982349,-3.98259834272057,0.326261118310429,0.47020064730337086
1540821848.48895,5.96183011573703,-3.87802659663849,0.18492453928409,4935.385704125,6.3906622982349,-3.98259834272057,0.326261118310429,0.46347418417362807
1540821848.49095,5.96686630391954,-3.88575764806488,0.185847345508517,4935.387704124,6.38725788043655,-3.99557427228528,0.326432109681607,0.4566758636924284
1540821848.49295,5.97191379516716,-3.89346985418733,0.186760577737663,4935.387704124,6.38725788043655,-3.99557427228528,0.326432109681607,0.4499379492762924
1540821848.49495,5.97697267615372,-3.90116316860693,0.187664304988758,4935.389704125,6.38388337261707,-4.00853249595026,0.326598396220157,0.44317848442443863
1540821848.49695,5.98204303172029,-3.90883754229931,0.188558599060994,4935.389704125,6.38388337261707,-4.00853249595026,0.326598396220157,0.4364283778069979
1540821848.49895,5.98712494448285,-3.91649292344285,0.189443534406987,4935.391704124,6.38053901090245,-4.0214726156316,0.326759986312283,0.42971056700145266
1540821848.50095,5.99221849443983,-3.92412925724694,0.190319188004231,4935.391704124,6.38053901090245,-4.0214726156316,0.326759986312283,0.42294756692802854
1540821848.50295,5.99732375857972,-3.93174648578017,0.191185639226557,4935.393704125,6.37722502302845,-4.03439423676831,0.326916886004791,0.4162745522664597
1540821848.50495,6.00244081048867,-3.93934454779855,0.19204296971559,4935.393704125,6.37722502302845,-4.03439423676831,0.326916886004791,0.409498012983577
1540821848.50695,6.00756971995809,-3.94692337857377,0.192891263252208,4935.393704125,6.37722502302845,-4.03439423676831,0.326916886004791,0.4028139293464752
1540821848.50895,6.01271055259224,-3.95448290972137,0.193730605627998,4935.395704124,6.37394162803938,-4.04729696858685,0.327069098924354,0.39608268478478664
1540821848.51095,6.01786336941582,-3.962023069029,0.194561084516712,4935.395704124,6.37394162803938,-4.04729696858685,0.327069098924354,0.38938636094815265
1540821848.51295,6.02302822648157,-3.96954378028464,0.195382789345728,4935.397704125,6.37068903625169,-4.06018042417467,0.327216626256069,0.3827051089548792
1540821848.51495,6.02820517447787,-3.9770449631048,0.196195811167504,4935.397704125,6.37068903625169,-4.06018042417467,0.327216626256069,0.3759962160039391
1540821848.51695,6.03339425833633,-3.98452653276278,0.197000242531041,4935.399704125,6.36746744932179,-4.07304422047858,0.327359466745367,0.3693694699234368
1540821848.51895,6.03859551683939,-3.99198840001684,0.197796177353331,4935.399704125,6.36746744932179,-4.07304422047858,0.327359466745367,0.3626478180873539
1540821848.52095,6.04380898222791,-3.99943047093848,0.198583710790824,4935.399704125,6.36746744932179,-4.07304422047858,0.327359466745367,0.35602946895527726
1540821848.52295,6.04903467980876,-4.00685264674061,0.19936293911088,4935.401704124,6.36427706031792,-4.08588797830022,0.327497616700822,0.34934630054560156
1540821848.52495,6.05427262756245,-4.01425482360582,0.20013395956323,4935.401704124,6.36427706031792,-4.08588797830022,0.327497616700822,0.3427178990641932
1540821848.52695,6.05952283575066,-4.02163689251457,0.200896870251429,4935.403704125,6.36111805379198,-4.09871132229151,0.327631069996953,0.3360977546131038
1540821848.52895,6.06478530652392,-4.02899873907341,0.201651770004317,4935.403704125,6.36111805379198,-4.09871132229151,0.327631069996953,0.3294597477523031
1540821848.53095,6.07006003352911,-4.03634024334324,0.202398758247477,4935.405704124,6.35799060585142,-4.11151388095009,0.327759818077038,0.3229094077144389
1540821848.53295,6.0753470015231,-4.04366127967091,0.203137934875766,4935.405704124,6.35799060585142,-4.11151388095009,0.327759818077038,0.3162625433728864
1540821848.53495,6.08064618614098,-4.0509617166098,0.20386940015386,4935.405704124,6.35799060585142,-4.11151388095009,0.327759818077038,0.3097342851606743
1540821848.53695,6.08595755405717,-4.05824141706609,0.204593254687891,4935.407704125,6.35489488423106,-4.12429528661483,0.32788384995592,0.30313523735284625
1540821848.53895,6.09128106330128,-4.06550023853394,0.20530959942509,4935.407704125,6.35489488423106,-4.12429528661483,0.32788384995592,0.2966033566182734
1540821848.54095,6.09661666357987,-4.07273803333409,0.206018535654511,4935.409704124,6.35183104836499,-4.13705517546126,0.32800315222281,0.2900884755586968
1540821848.54295,6.10196429659827,-4.07995464885248,0.206720165007752,4935.409704124,6.35183104836499,-4.13705517546126,0.32800315222281,0.28355498014540237
1540821848.54495,6.10732389638236,-4.08714992777885,0.207414589459674,4935.411704125,6.34879924945836,-4.14979318749702,0.328117709044102,0.2771349259994302
1540821848.54695,6.11269538960037,-4.09432370834535,0.208101911329129,4935.411704125,6.34879924945836,-4.14979318749702,0.328117709044102,0.2706024527944275
1540821848.54895,6.11807869588466,-4.10147582456514,0.208782233279677,4935.411704125,6.34879924945836,-4.14979318749702,0.328117709044102,0.2642110845100324
1540821848.55095,6.1234737281535,-4.10860610647099,0.209455658320306,4935.413704124,6.34579963055929,-4.16250896655734,0.328227502166175,0.2577616652968102
1540821848.55295,6.12888039293292,-4.1157143803539,0.210122289806162,4935.413704124,6.34579963055929,-4.16250896655734,0.328227502166175,0.2513812446006275
1540821848.55495,6.13429859067843,-4.1228004690017,0.210782231439263,4935.415704125,6.34283232663072,-4.1752021603005,0.328332510918204,0.24505167717600163
1540821848.55695,6.13972821609686,-4.12986419193764,0.211435587269222,4935.415704125,6.34283232663072,-4.1752021603005,0.328332510918204,0.23868745641448771
1540821848.55895,6.14516915846812,-4.13690536565905,0.212082461693973,4935.415704125,6.34283232663072,-4.1752021603005,0.328332510918204,0.2324896696038816
1540821848.56095,6.15062130196703,-4.14392380387585,0.21272295946049,4935.417704124,6.33989746462223,-4.18787242020328,0.328432712214965,0.2261541366172086
1540821848.56295,6.15608452598508,-4.15091931774927,0.213357185665506,4935.417704124,6.33989746462223,-4.18787242020328,0.328432712214965,0.2199888747233288
1540821848.56495,6.16155870545222,-4.15789171613036,0.213985245756242,4935.419704124,6.33699516354194,-4.20051940155643,0.328528080559645,0.21381097117933365
1540821848.56695,6.1670437111587,-4.16484080579866,0.214607245531122,4935.419704124,6.33699516354194,-4.20051940155643,0.328528080559645,0.20768826403052928
1540821848.56895,6.17253941007678,-4.17176639170076,0.215223291140498,4935.421704125,6.33412553452831,-4.21314276346011,0.328618588046649,0.2016942565262267
1540821848.57095,6.17804566568261,-4.17866827718893,0.215833489087371,4935.421704125,6.33412553452831,-4.21314276346011,0.328618588046649,0.19562692608587057
1540821848.57295,6.18356233827796,-4.18554626425974,0.216437946228114,4935.421704125,6.33412553452831,-4.21314276346011,0.328618588046649,0.18977707773083644
1540821848.57495,6.18908928531204,-4.19240015379264,0.217036769773192,4935.423704124,6.33128868092205,-4.22574216881941,0.328704204364405,0.1838531316733017
1540821848.57695,6.19462636170328,-4.19922974578857,0.217630067287885,4935.423704124,6.33128868092205,-4.22574216881941,0.328704204364405,0.1780925658092239
1540821848.57895,6.20017342016113,-4.20603483960857,0.21821794669301,4935.425704125,6.32848469833796,-4.23831728433971,0.328784896798176,0.1724267693855837
1540821848.58095,6.20573031150785,-4.21281523421238,0.218800516265642,4935.425704125,6.32848469833796,-4.23831728433971,0.328784896798176,0.1667799688447583
1540821848.58295,6.2112968850003,-4.21957072839708,0.219377884639836,4935.425704125,6.32848469833796,-4.23831728433971,0.328784896798176,0.16141347918927884
1540821848.58495,6.21687298865174,-4.22630112103564,0.21995016080735,4935.427704124,6.32571367473675,-4.25086778052225,0.328860630232866,0.15592083265642534
1540821848.58695,6.22245846955361,-4.23300621131557,0.220517454118364,4935.427704124,6.32571367473675,-4.25086778052225,0.328860630232866,0.15072795647296316
1540821848.58895,6.22805317419732,-4.2396857989775,0.221079874282206,4935.429704125,6.32297569049694,-4.26339333165951,0.328931367155825,0.14561687993357286
1540821848.59095,6.23365694879607,-4.2463396845538,0.22163753136807,4935.429704125,6.32297569049694,-4.26339333165951,0.328931367155825,0.14064363368699834
1540821848.59295,6.23926963960661,-4.25296766960719,0.222190535805739,4935.431704124,6.3202708184867,-4.27589361583071,0.328997067659661,0.13599421030643516
1540821848.59495,6.24489109325104,-4.25956955696932,0.222738998386309,4935.431704124,6.3202708184867,-4.27589361583071,0.328997067659661,0.1312987248986606
1540821848.59695,6.25052115703861,-4.26614515097941,0.223283030262908,4935.431704124,6.3202708184867,-4.27589361583071,0.328997067659661,0.12702560978716962
1540821848.59895,6.25615967928752,-4.27269425772284,0.223822742951417,4935.433704125,6.3175991241357,-4.28836831489726,0.329057689445044,0.12286120386467052
1540821848.60095,6.26180650964668,-4.27921668526974,0.224358248331196,4935.433704125,6.3175991241357,-4.28836831489726,0.329057689445044,0.11898966814775058
1540821848.60295,6.26746149941753,-4.28571224391363,0.224889658645803,4935.435704124,6.31496066550695,-4.30081711449822,0.329113187823516,0.11552866280202977
1540821848.60495,6.27312450187583,-4.29218074641,0.225417086503716,4935.435704124,6.31496066550695,-4.30081711449822,0.329113187823516,0.11215049206334908
1540821848.60695,6.27879537259346,-4.29862200821492,0.225940644879054,4935.435704124,6.31496066550695,-4.30081711449822,0.329113187823516,0.10934953370152246
1540821848.60895,6.28447396976016,-4.30503584772365,0.226460447112303,4935.437704124,6.31235549336869,-4.31323970404575,0.329163515720298,0.10673613689273746
1540821848.61095,6.29016015450539,-4.31142208650926,0.22697660691103,4935.437704124,6.31235549336869,-4.31323970404575,0.329163515720298,0.10458537724155959
1540821848.61295,6.2958537912201,-4.31778054956119,0.227489238350615,4935.439704125,6.30978365126623,-4.32563577672061,0.329208623677096,0.1029688251162844
1540821848.61495,6.30155474787848,-4.32411106552392,0.227998455874962,4935.439704125,6.30978365126623,-4.32563577672061,0.329208623677096,0.10155558902263503
1540821848.61695,6.30726289635983,-4.33041346693553,0.228504374297231,4935.439704125,6.30978365126623,-4.32563577672061,0.329208623677096,0.10084902762173731
1540821848.61895,6.31297811277027,-4.33668759046632,0.229007108800552,4935.441704124,6.30724517559379,-4.33800502946756,0.329248459854911,0.10041379723621
1540821848.62095,6.3187002777646,-4.34293327715741,0.22950677493875,4935.441704124,6.30724517559379,-4.33800502946756,0.329248459854911,0.10051821079262684
1540821848.62295,6.32442927686806,-4.34915037265936,0.230003488637069,4935.443704125,6.30474009566637,-4.35034716299088,0.329282970036847,0.10122011455486252
1540821848.62495,6.3301650007981,-4.35533872747075,0.230497366192888,4935.443704125,6.30474009566637,-4.35034716299088,0.329282970036847,0.10212706322875346
1540821848.62695,6.33590734578624,-4.36149819717683,0.23098852427645,4935.443704125,6.30474009566637,-4.35034716299088,0.329282970036847,0.10371856685663573
1540821848.62895,6.34165621389977,-4.36762864268808,0.231477079931577,4935.445704124,6.3022684337916,-4.3626618817498,0.329312097630916,0.10558293718351273
1540821848.63095,6.34741151336364,-4.37372993047883,0.231963150576396,4935.445704124,6.3022684337916,-4.3626618817498,0.329312097630916,0.10787593257320861
1540821848.63295,6.3531731588787,-4.37980193282261,0.232446854003362,4935.447704125,6.29983020534162,-4.37494889395395,0.329335783672847,0.11070902118083345
1540821848.63495,6.35894107184953,-4.38584452794211,0.23292830836109,4935.447704125,6.29983020534162,-4.37494889395395,0.329335783672847,0.11360990570943573
1540821848.63695,6.3647151803826,-4.39185759994258,0.233407632090028,4935.447704125,6.29983020534162,-4.37494889395395,0.329335783672847,0.11703920108397353
1540821848.63895,6.37049541919383,-4.39784103865992,0.23388494383994,4935.449704124,6.29742541882487,-4.38720791155884,0.329353966828894,0.12069226444280884
1540821848.64095,6.37628172951278,-4.40379473950542,0.234360362386691,4935.449704124,6.29742541882487,-4.38720791155884,0.329353966828894,0.12456815596916912
1540821848.64295,6.38207405898675,-4.40971860331058,0.234834006549029,4935.449704124,6.29742541882487,-4.38720791155884,0.329353966828894,0.1288648377785984
1540821848.64495,6.38787236158496,-4.41561253617188,0.235305995105373,4935.451704125,6.29505407595804,-4.39943865026133,0.329366583398643,0.13313235144863914
1540821848.64695,6.39367659750267,-4.42147644929556,0.235776446710591,4935.451704125,6.29505407595804,-4.39943865026133,0.329366583398643,0.13773590681947198
1540821848.64895,6.39948673306531,-4.42731025884238,0.236245479812791,4935.453704124,6.29271617173781,-4.41164082949506,0.329373567317821,0.14254236024636543
1540821848.65095,6.40530274063265,-4.43311388577244,0.236713212570103,4935.453704124,6.29271617173781,-4.41164082949506,0.329373567317821,0.14738646132999125
1540821848.65295,6.41112459850292,-4.43888725568995,0.23717976276746,4935.453704124,6.29271617173781,-4.41164082949506,0.329373567317821,0.1525208866577039
1540821848.65495,6.41695229081696,-4.44463029868799,0.237645247733385,4935.455704125,6.29041169451283,-4.42381417242594,0.329374850161102,0.1576710296380074
1540821848.65695,6.42278580746235,-4.45034294919332,0.238109784256776,4935.455704125,6.29041169451283,-4.42381417242594,0.329374850161102,0.16296009950434678
1540821848.65895,6.42862514397756,-4.45602514581117,0.23857348850369,4935.457704125,6.28814062605547,-4.43595840594759,0.329370361144915,0.16847149879425136
1540821848.66095,6.43447030145612,-4.46167683116996,0.239036475934123,4935.457704125,6.28814062605547,-4.43595840594759,0.329370361144915,0.17387933205546527
1540821848.66295,6.44032128645068,-4.46729795176617,0.239498861218801,4935.457704125,6.28814062605547,-4.43595840594759,0.329370361144915,0.17949375206231186
1540821848.66495,6.44617811087725,-4.47288845780904,0.239960758155959,4935.459704124,6.28590294163373,-4.44807326067681,0.329360027130252,0.1851922060398018
1540821848.66695,6.45204079191927,-4.47844830306543,0.240422279588126,4935.459704124,6.28590294163373,-4.44807326067681,0.329360027130252,0.19087784427606524
1540821848.66895,6.45790935193177,-4.48397744470452,0.240883537318912,4935.459704124,6.28590294163373,-4.44807326067681,0.329360027130252,0.1967318094860345
1540821848.67095,6.46378381834554,-4.48947584314267,0.241344642029789,4935.461704125,6.28369861008309,-4.46015847094903,0.329343772625476,0.20256859957275505
1540821848.67295,6.46966422357122,-4.49494346188813,0.241805703196877,4935.461704125,6.28369861008309,-4.46015847094903,0.329343772625476,0.20846131198362933
1540821848.67495,6.47555060490349,-4.5003802673859,0.242266829007729,4935.461704125,6.28369861008309,-4.46015847094903,0.329343772625476,0.2144932981120485
1540821848.67695,6.48144300442517,-4.50578622886244,0.242728126278111,4935.463704124,6.28152759387834,-4.47221377481381,0.329321519789128,0.2204352441074449
1540821848.67895,6.48734146891141,-4.51116131817048,0.243189700368791,4935.463704124,6.28152759387834,-4.47221377481381,0.329321519789128,0.22648389039025565
1540821848.68095,6.49324604973376,-4.51650550963383,0.243651655102323,4935.465704125,6.27938984920547,-4.48423891403024,0.329293188432734,0.23261573447947573
1540821848.68295,6.4991568027644,-4.52181877989212,0.244114092679826,4935.465704125,6.27938984920547,-4.48423891403024,0.329293188432734,0.23867391677360353
1540821848.68495,6.50507378828018,-4.5271011077456,0.244577113597774,4935.465704125,6.27938984920547,-4.48423891403024,0.329293188432734,0.24484121659110666
1540821848.68695,6.51099707086688,-4.53235247399991,0.245040816564778,4935.467704124,6.27728532603351,-4.49623363406243,0.329258696023616,0.2510346619334285
1540821848.68895,6.51692671932322,-4.5375728613109,0.245505298418369,4935.467704124,6.27728532603351,-4.49623363406243,0.329258696023616,0.2571994570323908
1540821848.69095,6.52286280656511,-4.54276225402936,0.245970654041784,4935.467704124,6.27728532603351,-4.49623363406243,0.329258696023616,0.2634579840457344
1540821848.69295,6.52880540952974,-4.54792063804583,0.246436976280749,4935.469704125,6.27521396818635,-4.508197684075,0.329217957687695,0.26970210061748506
1540821848.69495,6.53475460907972,-4.55304800063539,0.246904355860266,4935.469704125,6.27521396818635,-4.508197684075,0.329217957687695,0.2759500393489976
1540821848.69695,6.54071048990724,-4.55814433030243,0.247372881301393,4935.469704125,6.27521396818635,-4.508197684075,0.329217957687695,0.28227944849729814
1540821848.69895,6.5466731404382,-4.56320961662542,0.24784263883803,4935.471704124,6.27317571341467,-4.52013081692848,0.3291708862123,0.28856699290249865
1540821848.70095,6.55264265273634,-4.56824385010172,0.248313712333704,4935.471704124,6.27317571341467,-4.52013081692848,0.3291708862123,0.2948805125853267
1540821848.70295,6.55861912240741,-4.57324702199234,0.248786183198353,4935.471704124,6.27317571341467,-4.52013081692848,0.3291708862123,0.3012656161204313
1540821848.70495,6.5646026485033,-4.57821912416672,0.249260130305109,4935.473704125,6.27117049346772,-4.53203278917483,0.32911739204898,0.30759192024830057
1540821848.70695,6.57059333342615,-4.58316014894755,0.249735629907085,4935.473704125,6.27117049346772,-4.53203278917483,0.32911739204898,0.31395781271829093
1540821848.70895,6.57659128283255,-4.58807008895549,0.250212755554154,4935.473704125,6.27117049346772,-4.53203278917483,0.32911739204898,0.3203872332090093
1540821848.71095,6.58259660553762,-4.59294893695401,0.250691578009738,4935.475704125,6.26919823416522,-4.54390336105285,0.329057383316305,0.32674945621331314
1540821848.71295,6.58860941341919,-4.59779668569413,0.251172165167593,4935.475704125,6.26919823416522,-4.54390336105285,0.329057383316305,0.3331577690515034
1540821848.71495,6.59462982132194,-4.60261332775923,0.251654581968586,4935.475704125,6.26919823416522,-4.54390336105285,0.329057383316305,0.3396229847440841
1540821848.71695,6.60065794696152,-4.60739885540983,0.252138890317489,4935.477704124,6.26725885546922,-4.55574229648367,0.328990765802678,0.3460196021233101
1540821848.71895,6.6066939108287,-4.61215326042835,0.252625148999755,4928.205704125,6.4656096647188,-4.63314535255778,0.570645915398385,0.34854359884115144
1540821848.72095,6.61273783609352,-4.6168765339639,0.253113413598307,4928.205704125,6.4656096647188,-4.63314535255778,0.570645915398385,0.3503402103240879
1540821848.72295,6.61878984850944,-4.62156866637709,0.253603736410319,4928.207704125,6.46528251048982,-4.64335570968321,0.569902379909812,0.3522556031655307
1540821848.72495,6.62485007631744,-4.62622964708477,0.254096166364004,4928.207704125,6.46528251048982,-4.64335570968321,0.569902379909812,0.35424380671850536
1540821848.72695,6.6309186501502,-4.63085946440484,0.254590748935395,4928.209704124,6.46498642591096,-4.65354571336577,0.569155959171142,0.35636980851856437
1540821848.72895,6.63699570293622,-4.63545810540103,0.25508752606513,4928.209704124,6.46498642591096,-4.65354571336577,0.569155959171142,0.35854334970586776
1540821848.73095,6.64308136980399,-4.64002555572767,0.255586536075237,4928.209704124,6.46498642591096,-4.65354571336577,0.569155959171142,0.36086893299855977
1540821848.73295,6.64917578798543,-4.64456179947661,0.256087813587396,4928.211704125,6.46472142276437,-4.66371524663595,0.568406708071763,0.36322631958481066
1540821848.73495,6.65527909670227,-4.64906681907979,0.256591389479592,4928.211704125,6.46472142276437,-4.66371524663595,0.568406708071763,0.3657261221668863
