Timestamp,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW
4908.845704125,7.60610412063043,0.24683663670556,-0.880726759110853,0.00248947403361208,-0.00963301584007753,0.903007568001856,-0.429509417424386
4908.847704124,7.60608127478399,0.246858346585979,-0.880725931566646,0.00249004556512207,-0.00964195848091708,0.90300944082843,-0.429505275968132
4908.849704125,7.60605842422155,0.246880004473978,-0.880725096220505,0.00249049244599007,-0.00965094985133582,0.903011564045325,-0.429500607467277
4908.851704124,7.60603558475658,0.24690160852762,-0.880724232155638,0.0024908654821348,-0.00965994196439875,0.903013932926198,-0.429495422620025
4908.853704125,7.60601277332343,0.246923156582122,-0.880723318805469,0.00249121179272622,-0.00966889092956181,0.90301654002941,-0.429489737764837
4908.855704124,7.60599000785162,0.246944646192539,-0.880722336004206,0.00249157493302193,-0.00967775678875977,0.903019375412771,-0.429483574432153
4908.857704125,7.60596730714008,0.246966074676423,-0.880721264037424,0.00249199501724921,-0.00968650335256867,0.903022426848298,-0.429476958896103
4908.859704124,7.60594469073148,0.246987439156505,-0.880720083692635,0.00249250884152003,-0.00969509803643173,0.903025680036971,-0.429469921726195
4908.861704124,7.60592217878644,0.24700873660336,-0.880718776309868,0.00249315000676771,-0.00970351169693693,0.903029118823496,-0.429462497339001
4908.863704125,7.60589979195783,0.24702996387808,-0.880717323832243,0.0024939490416943,-0.00971171846813613,0.903032725411059,-0.429454723549814
4908.865704124,7.60587755126506,0.247051117774947,-0.880715708856549,0.00249493352571912,-0.00971969559789652,0.903036480576084,-0.429446641124304
4908.867704125,7.6058554779683,0.247072195064104,-0.880713914683818,0.00249612821191949,-0.00972742328427573,0.903040363882971,-0.429438293330147
4908.869704124,7.60583359344281,0.247093192534226,-0.880711925369899,0.00249755514995644,-0.00973488451191347,0.903044353898833,-0.429429725488644
4908.871704125,7.60581191905317,0.247114107035189,-0.880709725776041,0.00249923380897841,-0.0097420648884333,0.903048428408202,-0.42942098452632
4908.873704124,7.60579047602759,0.247134935520747,-0.880707301619461,0.00250118120049747,-0.00974895248084933,0.903052564627726,-0.429412118526498
4908.875704125,7.60576928533214,0.2471556750912,-0.880704639523925,0.00250341200123418,-0.00975553765197382,0.903056739420828,-0.429403176280865
4908.877704124,7.60574836754504,0.247176323036066,-0.880701727070322,0.00250593867592698,-0.00976181289682278,0.903060929512348,-0.429394206841002
4908.879704124,7.60572774273094,0.247196876876751,-0.880698552847239,0.00250877160010459,-0.00976777267901752,0.903065111703149,-0.429385259069904
4908.881704125,7.6057074303152,0.247217334409223,-0.880695106501541,0.00251191918282025,-0.0097734132671809,0.903069263084691,-0.42937638119347
4908.883704124,7.60568744895813,0.247237693746684,-0.880691378788943,0.00251538798934691,-0.00977873257132951,0.903073361253581,-0.429367620351979
4908.885704125,7.60566781642928,0.247257953362239,-0.880687361624586,0.0025191828638352,-0.00978372997926144,0.903077384526081,-0.429359022151537
4908.887704124,7.60564854948172,0.247278112131567,-0.880683048133615,0.00252330705193505,-0.00978840619294266,0.903081312152604,-0.429350630215508
4908.889704125,7.6056296637263,0.247298169375597,-0.880678432701756,0.00252776232338381,-0.00979276306489444,0.90308512453217,-0.429342485735929
4908.891704124,7.60561117350592,0.247318124903173,-0.880673511025887,0.00253254909456432,-0.00979680343458472,0.903088803426848,-0.429334627024901
4908.893704125,7.60559309177129,0.247337979053198,-0.880668280163732,0.00253766655036075,-0.00980053096597058,0.903092332173939,-0.429327089070677
4908.895704124,7.60557542999476,0.24735773272283,-0.880662738560447,0.00254311274843762,-0.00980395001474308,0.903095695839725,-0.429319903216029
4908.897704125,7.60555819818096,0.247377387360335,-0.8806568860166,0.00254888467894207,-0.00980706557095426,0.903098881224956,-0.429313097147075
4908.899704125,7.60554140491559,0.247396944943997,-0.880650723633039,0.00255497830664917,-0.00980988323134752,0.903101876811929,-0.429306695004412
4908.901704124,7.60552505741559,0.247416407960496,-0.880644253754882,0.00256138861243412,-0.00981240917284273,0.903104672709357,-0.429300717498966
4908.903704125,7.60550916157939,0.24743577938329,-0.880637479915506,0.0025681096347476,-0.0098146501260347,0.903107260597253,-0.42929518202786
4908.905704124,7.60549372203715,0.247455062650991,-0.880630406780537,0.00257513451109502,-0.00981661334870503,0.903109633671852,-0.429290102790298
4908.907704125,7.60547874220092,0.247474261645745,-0.880623040091831,0.00258245551952058,-0.00981830659934752,0.903111786590556,-0.429285490903461
4908.909704124,7.60546422431493,0.24749338067161,-0.880615386611471,0.00259006412009654,-0.00981973811070685,0.903113715416904,-0.429281354518417
4908.911704125,7.60545016950578,0.247512424432935,-0.880607454065745,0.0025979509964182,-0.0098209165633304,0.903115417565574,-0.429277698936057
4908.913704124,7.60543657783264,0.247531398012738,-0.880599251089143,0.00260610609710501,-0.00982185105913275,0.903116891747411,-0.429274526723027
4908.915704125,7.60542344833754,0.247550306851087,-0.880590787168339,0.00261451867730788,-0.00982255109497257,0.903118137914476,-0.42927183782769
4908.917704124,7.60541077909549,0.247569156723474,-0.880582072586182,0.00262317734022292,-0.00982302653624099,0.903119157205123,-0.429269629696091
4908.919704124,7.60539856726482,0.247587953719198,-0.880573118365681,0.00263207007861172,-0.00982328759046124,0.903119951889094,-0.429267897387933
4908.921704125,7.60538680913729,0.247606704219742,-0.880563936213995,0.00264118431632794,-0.00982334478089843,0.903120525312637,-0.429266633692567
4908.923704124,7.60537550018839,0.247625414877153,-0.880554538466421,0.00265050694985029,-0.00982320892017896,0.903120881843636,-0.429265829244994
4908.925704125,7.60536463512751,0.247644092592418,-0.880544938030381,0.00266002438982162,-0.00982289108391859,0.90312102681676,-0.42926547264186
4908.927704124,7.60535420794822,0.247662744493844,-0.88053514832941,0.00266972260259403,-0.0098224025843583,0.903120966478623,-0.429265550557476
4908.929704125,7.60534421197842,0.247681377915438,-0.880525183247144,0.00267958715177953,-0.00982175494400706,0.903120707932953,-0.42926604785983
4908.931704124,7.60533463993064,0.247700000375283,-0.88051505707131,0.00268960323980612,-0.00982095986929056,0.903120259085767,-0.429266947726605
4908.933704125,7.60532548395216,0.24771861955392,-0.880504784437707,0.00269975574947885,-0.00982002922420489,0.903119628590553,-0.429268231761204
4908.935704124,7.60531673567536,0.247737243272723,-0.880494380274203,0.00271002928554557,-0.00981897500397427,0.903118825793453,-0.42926988010877
4908.937704124,7.60530838626782,0.24775587947228,-0.880483859744717,0.00272040821626688,-0.00981780930871175,0.903117860678444,-0.429271871572206
4908.939704125,7.60530042648261,0.247774536190773,-0.880473238193209,0.00273087671498994,-0.0098165443170821,0.903116743812518,-0.429274183728201
4908.941704124,7.60529284670852,0.247793221542351,-0.880462531087666,0.00274141880172572,-0.00981519225996569,0.903115486290853,-0.429276793043242
4908.943704125,7.60528563702023,0.247811943695515,-0.880451753964094,0.00275201838472925,-0.00981376539412258,0.903114099681982,-0.429279674989629
4908.945704124,7.60527878722857,0.247830710851495,-0.880440922370499,0.0027626593020825,-0.00981227597585591,0.903112595972953,-0.429282804161485
4908.947704125,7.60527228693072,0.247849531222625,-0.880430051810883,0.00277332536327933,-0.00981073623467356,0.903110987514469,-0.429286154390756
4908.949704124,7.60526612556046,0.247868413010726,-0.880419157689226,0.00278400039081239,-0.00980915834694739,0.903109286966026,-0.429289698863208
4908.951704125,7.60526029243836,0.247887364385482,-0.880408255253475,0.00279466826176121,-0.00980755440956907,0.903107507241035,-0.429293410234416
4908.953704124,7.60525477682204,0.247906393462823,-0.880397359539534,0.00280531294938146,-0.00980593641360196,0.90310566145192,-0.429297260745744
4908.955704125,7.60524956795633,0.247925508283296,-0.880386485315251,0.00281591856469478,-0.00980431621792795,0.903103762855214,-0.429301222340316
4908.957704125,7.60524465512355,0.24794471679045,-0.880375647024403,0.00282646939807895,-0.00980270552288902,0.903101824796629,-0.429305266778981
4908.959704124,7.60524002769373,0.247964026809214,-0.880364858730689,0.00283694996085812,-0.0098011158439224,0.903099860656112,-0.429309365756263
4908.961704125,7.60523567517476,0.247983446024272,-0.880354134061713,0.00284734502689275,-0.00979955848518928,0.903097883792883,-0.429313491016309
4908.963704124,7.60523158726273,0.248002981958446,-0.880343486152976,0.00285763967416911,-0.00979804451319605,0.903095907490456,-0.429317614468822
4908.965704125,7.60522775389202,0.248022641951071,-0.88033292759186,0.00286781932638799,-0.00979658473040792,0.903093944901646,-0.429321708304989
4908.967704124,7.60522416528565,0.248042433136377,-0.880322470361619,0.00287786979455267,-0.00979518964885447,0.903092008993557,-0.429325745113392
4908.969704125,7.60522081200538,0.248062362421864,-0.880312125785366,0.00288777731855573,-0.00979386946372669,0.903090112492555,-0.429329697995922
4908.971704124,7.60521768500203,0.248082436466686,-0.88030190447006,0.00289752860876486,-0.00979263402696531,0.903088267829227,-0.429333540683677
4908.973704125,7.60521477566564,0.248102661660022,-0.880291816250494,0.0029071108876074,-0.00979149282084013,0.903086487083327,-0.429337247652847
4908.975704125,7.60521207587574,0.248123044099463,-0.880281870133285,0.00291651193115375,-0.00979045493152038,0.903084781928713,-0.429340794240611
4908.977704124,7.60520957805152,0.248143589569384,-0.880272074240859,0.00292572011069948,-0.00978952902263569,0.903083163578268,-0.429344156761002
4908.979704125,7.60520727520207,0.248164303519326,-0.880262435755438,0.00293472443434636,-0.00978872330882792,0.903081642728821,-0.429347312620787
4908.981704124,7.60520516097665,0.248185191042376,-0.880252960863036,0.00294351458858227,-0.00978804552929379,0.903080229506054,-0.429350240435331
4908.983704125,7.60520322971482,0.248206256853539,-0.880243654697434,0.00295208097986023,-0.00978750292131827,0.903078933409409,-0.429352920144464
4908.985704124,7.60520147649675,0.248227505268127,-0.88023452128418,0.0029604147761765,-0.00978710219379903,0.903077763256994,-0.429355333128338
4908.987704125,7.60519989719337,0.248248940180127,-0.880225563484568,0.0029685079486482,-0.009786849500762,0.903076727130488,-0.429357462323289
4908.989704124,7.60519848851666,0.248270565040589,-0.880216782939632,0.00297635331309042,-0.00978675041486838,0.903075832320048,-0.429359292337693
4908.991704125,7.60519724806981,0.248292382835995,-0.880208180014131,0.00298394457159326,-0.00978680990091322,0.903075085269225,-0.429360809567826
4908.993704124,7.6051961743967,0.248314396066959,-0.880199753741486,0.0029912763534651,-0.00978703228970202,0.903074491520602,-0.429362002312202
4908.995704124,7.60519526701089,0.248336606734964,-0.880191501793404,0.00299834423969567,-0.00978742126195294,0.903074055680219,-0.429362860846326
4908.997704125,7.60519452637292,0.248359016349572,-0.880183420512167,0.00300514474558452,-0.00978797985766201,0.903073781429639,-0.429363377396976
4908.999704124,7.60519395384707,0.248381625943688,-0.880175504967604,0.00301167528688938,-0.00978871049549687,0.903073671556798,-0.429363546076895
4909.001704125,7.60519355165748,0.248404436089131,-0.880167749015013,0.00301793414534108,-0.00978961499257263,0.903073727987605,-0.429363362817977
4909.003704124,7.60519332284413,0.24842744691221,-0.880160145353088,0.00302392043415932,-0.00979069458422412,0.903073951817537,-0.429362825304455
4909.005704125,7.60519327121896,0.248450658109295,-0.88015268558184,0.00302963406356903,-0.00979194994377503,0.903074343343272,-0.429361932906094
4909.007704124,7.60519340132184,0.248474068962394,-0.88014536026052,0.00303507570631776,-0.00979338120230443,0.903074902094326,-0.429360686611393
4909.009704125,7.6051937183767,0.248497678354722,-0.880138158965542,0.00304024676319396,-0.00979498796841085,0.903075626864702,-0.429359088960794
4909.011704124,7.6051942282475,0.248521484786279,-0.880131070348405,0.00304514932854644,-0.00979676934797443,0.903076515744565,-0.429357143979888
4909.013704125,7.60519493739435,0.24854548638942,-0.880124082193621,0.00304978615580495,-0.00979872396391741,0.903077566151916,-0.429354857112638
4909.015704125,7.60519585282951,0.248569680944433,-0.880117181476633,0.00305416062300201,-0.00980084997596335,0.90307877486429,-0.429352235154599
4909.017704124,7.60519698207346,0.248594065895107,-0.880110354421741,0.00305827669829616,-0.00980314510039535,0.903080138050454,-0.429349286186142
4909.019704125,7.60519833311093,0.24861863836431,-0.880103586560023,0.00306213890549645,-0.00980560662981361,0.903081651302123,-0.429346019505684
4909.021704124,7.60519991434698,0.248643395169559,-0.88009686278726,0.00306575228958843,-0.00980823145289264,0.903083309665677,-0.429342445562923
4909.023704125,7.60520173456303,0.248668332838597,-0.88009016742186,0.00306912238226167,-0.00981101607413836,0.903085107673892,-0.429338575892069
4909.025704124,7.60520380287288,0.248693447624966,-0.880083484262777,0.00307225516743862,-0.00981395663364542,0.90308703937767,-0.429334423045082
4909.027704125,7.60520612867883,0.248718735523576,-0.88007679664744,0.0030751570468051,-0.00981704892685496,0.903089098377776,-0.429330000524913
4909.029704124,7.60520872162765,0.248744192286287,-0.88007008750967,0.00307783480534223,-0.00982028842431313,0.903091277856578,-0.429325322718738
4909.031704125,7.6052115915667,0.248769813437473,-0.88006333943761,0.00308029557685988,-0.00982367029143049,0.903093570609789,-0.429320404831201
4909.033704125,7.6052147484999,0.248795594289604,-0.880056534731642,0.00308254680953158,-0.00982718940824266,0.903095969078209,-0.429315262817655
4909.035704124,7.60521820254385,0.248821529958813,-0.880049655462312,0.00308459623143092,-0.00983084038917238,0.903098465379464,-0.429309913317394
4909.037704125,7.60522196388387,0.248847615380474,-0.880042683528256,0.00308645181606925,-0.00983461760279307,0.903101051339746,-0.429304373586898
4909.039704124,7.60522604272998,0.248873845324773,-0.88003560071412,0.00308812174793486,-0.00983851519159442,0.903103718525549,-0.429298661433065
4909.041704125,7.60523044927303,0.248900214412283,-0.880028388748485,0.00308961438803334,-0.00984252709174972,0.903106458275399,-0.429292795146443
4909.043704124,7.60523519364073,0.248926717129538,-0.880021029361786,0.00309093823942918,-0.00984664705288554,0.903109261731585,-0.429286793434467
4909.045704125,7.60524028585364,0.248953347844604,-0.880013504344244,0.00309210191278854,-0.00985086865785367,0.903112119871874,-0.429280675354687
4909.047704124,7.6052457357813,0.248980100822655,-0.88000579560378,0.00309311409192293,-0.00985518534250555,0.903115023541231,-0.429274460247988
4909.049704125,7.60525155309825,0.249006970241546,-0.879997885223942,0.00309398349933394,-0.00985959041546933,0.903117963483519,-0.429268167671825
4909.051704124,7.60525774724003,0.249033950207384,-0.879989755521829,0.0030947188617587,-0.00986407707792961,0.903120930373208,-0.42926181733343
4909.053704124,7.60526432735931,0.249061034770108,-0.879981389106013,0.00309532887571601,-0.00986863844341016,0.903123914847055,-0.42925542902304
4909.055704125,7.60527130228187,0.249088217939055,-0.879972768934463,0.00309582217305307,-0.0098732675575594,0.903126907535794,-0.429249022547102
4909.057704124,7.6052786804627,0.249115493698538,-0.879963878372467,0.00309620728649259,-0.00987795741793915,0.903129899095808,-0.429242617661486
4909.059704125,7.60528646994202,0.24914285602342,-0.879954701250555,0.00309649261518013,-0.00988270099381623,0.903132880240788,-0.429236234004692
4909.061704124,7.60529467830132,0.249170298894683,-0.879945221922423,0.00309668639023162,-0.00988749124595741,0.903135841773393,-0.42922989103105
4909.063704125,7.60530331261944,0.249197816315007,-0.879935425322859,0.00309679664028073,-0.00989232114642753,0.903138774616896,-0.429223607943921
4909.065704124,7.60531237942859,0.249225402324341,-0.879925297025659,0.00309683115702612,-0.00989718369839071,0.903141669846816,-0.429217403628895
4909.067704125,7.60532188467042,0.249253051015477,-0.879914823301558,0.00309679746077821,-0.00990207195591495,0.903144518722553,-0.429211296586979
4909.069704124,7.60533183365206,0.249280756549621,-0.879903991176147,0.00309670276600547,-0.00990697904377987,0.903147312719,-0.429205304867792
4909.071704124,7.60534223100215,0.249308513171973,-0.8798927884878,0.0030965539468799,-0.00991189817728768,0.903150043558161,-0.429199446002751
4909.073704125,7.60535308062692,0.249336315227292,-0.879881203945596,0.00309635750282163,-0.00991682268207725,0.903152703240753,-0.429193736938258
4909.075704124,7.60536438566623,0.249364157175477,-0.879869227187243,0.00309611952404245,-0.00992174601394132,0.903155284077803,-0.429188193968883
4909.077704125,7.60537614844961,0.249392033607137,-0.879856848836998,0.00309584565708799,-0.0099266617786467,0.903157778722238,-0.429182832670545
4909.079704124,7.60538837045229,0.249419939259165,-0.879844060563594,0.00309554107037858,-0.00993156375175732,0.903160180200476,-0.429177667833697
4909.081704125,7.60540105225132,0.249447869030311,-0.879830855138162,0.00309521041974835,-0.00993644589846017,0.903162481944,-0.429172713396504
4909.083704124,7.60541419348151,0.249475817996757,-0.879817226492152,0.00309485781398262,-0.00994130239339368,0.903164677820943,-0.429167982378027
4909.085704125,7.60542779279159,0.24950378142769,-0.879803169775261,0.00309448678035334,-0.00994612764047877,0.903166762167656,-0.429163486811399
4909.087704124,7.60544184780017,0.249531754800875,-0.879788681413351,0.00309410023015237,-0.009950916292752,0.903168729820285,-0.429159237677012
4909.089704125,7.60545635505184,0.249559733818229,-0.879773759166375,0.00309370042422254,-0.00995566327220082,0.903170576146339,-0.429155244835696
4909.091704125,7.60547130997321,0.249587714421395,-0.879758402186298,0.00309328893848625,-0.00996036378960063,0.903172297076265,-0.429151516961906
4909.093704124,7.6054867068297,0.249615692807085,-0.879742611074043,0.00309286663007004,-0.00996501336411947,0.903173889134583,-0.429148061477824
4909.095704125,7.60550253870183,0.249643665436482,-0.879726387910904,0.00309243361898514,-0.0099696078368438,0.903175349459718,-0.429144884511291
4909.097704124,7.60551879751109,0.24967162902955,-0.879709736225172,0.00309198930930101,-0.00997414336887106,0.903176675795132,-0.429141990914224
4909.099704125,7.60553547406523,0.249699580553392,-0.879692660933243,0.00309153242587541,-0.00997861643332316,0.903177866469155,-0.429139384304868
4909.101704124,7.60555255810435,0.249727517210391,-0.879675168279733,0.00309106105168096,-0.00998302380712724,0.903178920374387,-0.429137067110961
4909.103704125,7.60557003834699,0.249755436426343,-0.879657265777598,0.00309057266512979,-0.00998736256279683,0.903179836947104,-0.42913504061291
4909.105704124,7.6055879025362,0.24978333583859,-0.879638962148262,0.00309006417739643,-0.00999163006021344,0.90318061614667,-0.429133304986972
4909.107704125,7.60560613748564,0.249811213284157,-0.879620267261728,0.00308953196973891,-0.00999582393840776,0.903181258434961,-0.42913185934843
4909.109704124,7.60562472912563,0.249839066787888,-0.879601192076706,0.00308897193081839,-0.00999994210734066,0.903181764755786,-0.429130701794784
4909.111704124,7.60564366254926,0.249866894550578,-0.87958174858073,0.00308837949401719,-0.0100039827396832,0.903182136514318,-0.42912982944894
4909.113704125,7.60566292205846,0.249894694937111,-0.879561949730282,0.00308774967475555,-0.0100079442625957,0.903182375556529,-0.429129238502399
4909.115704124,7.60568249121007,0.249922466464593,-0.879541809390905,0.0030870771078071,-0.0100118253495051,0.903182484148625,-0.429128924258457
4909.117704125,7.60570235286192,0.249950207790487,-0.879521342277335,0.00308635608461329,-0.0100156249118809,0.903182464956497,-0.429128881175399
4909.119704124,7.60572248921897,0.249977917700749,-0.879500563893611,0.00308558059059674,-0.0100193420910093,0.903182321025161,-0.429129102909702
4909.121704125,7.60574288187928,0.250005595097964,-0.879479490473203,0.00308474434247391,-0.0100229762497645,0.903182055758209,-0.429129582359238
4909.123704124,7.60576351188019,0.250033238989479,-0.879458138919128,0.0030838408255669,-0.0100265269643785,0.903181672897265,-0.429130311706472
4909.125704125,7.60578435974436,0.250060848475537,-0.879436526744073,0.0030828633311148,-0.0100299940162076,0.903181176501435,-0.429131282461673
4909.127704124,7.60580540552585,0.250088422737416,-0.879414672010515,0.00308180499358454,-0.0100333773834967,0.903180570926768,-0.429132485506118
4909.129704124,7.60582662885621,0.250115961025561,-0.879392593270844,0.00308065882798145,-0.0100366772331405,0.903179860805713,-0.429133911135296
4909.131704125,7.60584800899055,0.250143462647718,-0.879370309507477,0.00307941776715969,-0.010039893912442,0.903179051026575,-0.42913554910212
4909.133704124,7.60586952485362,0.250170926957073,-0.879347840072986,0.00307807469913255,-0.0100430279408674,0.90317814671298,-0.429137388660126
4909.135704125,7.60589115508592,0.250198353340384,-0.879325204630216,0.00307662250438286,-0.0100460800017992,0.903177153203333,-0.429139418606687
4909.137704124,7.60591287808975,0.250225741206116,-0.879302423092403,0.00307505409317364,-0.010049050934285,0.903176076030278,-0.429141627326216
4909.139704125,7.6059346720753,0.250253089972577,-0.879279515563299,0.00307336244285898,-0.010051941724784,0.903174920900159,-0.429144002833371
4909.141704124,7.60595651510672,0.250280399056053,-0.87925650227729,0.00307154063519536,-0.0100547534989105,0.903173693672477,-0.42914653281626
4909.143704125,7.60597838514822,0.250307667858943,-0.879233403539517,0.00306958189365351,-0.0100574875131746,0.903172400339353,-0.429149204679646
4909.145704124,7.60600026011015,0.250334895757893,-0.879210239665996,0.00306747962073086,-0.01006014514672,0.903171047004982,-0.429152005588145
4909.147704125,7.60602211789505,0.250362082091931,-0.879187030923742,0.00306522743526467,-0.0100627278930595,0.903169639865093,-0.429154922509435
4909.149704125,7.6060439364438,0.250389226150604,-0.879163797470883,0.00306281920974599,-0.0100652373518077,0.903168185186399,-0.429157942257447
4909.151704124,7.6060656937816,0.250416327162112,-0.879140559296789,0.00306024910763447,-0.0100676752204122,0.903166689286059,-0.429161051535569
4909.153704125,7.60608736806414,0.250443384281442,-0.879117336162187,0.003057511620674,-0.0100700432858823,0.903165158511122,-0.429164236979843
4909.155704124,7.60610893762363,0.250470396578504,-0.879094147539281,0.00305460160620954,-0.010072343416516,0.903163599217985,-0.429167485202155
4909.157704125,7.60613038101492,0.250497363026264,-0.879071012551878,0.00305151432450476,-0.0100745775536262,0.903162017751842,-0.429170782833436
4909.159704124,7.60615167706153,0.250524282488884,-0.879047949915503,0.00304824547606092,-0.0100767477032652,0.903160420426131,-0.42917411656685
4909.161704125,7.60617280490179,0.250551153709851,-0.879024977877522,0.00304479123893681,-0.0100788559279484,0.903158813501984,-0.429177473200987
4909.163704124,7.60619374403485,0.250577975300115,-0.879002114157264,0.00304114830606988,-0.0100809043383781,0.903157203167671,-0.429180839683055
4909.165704125,7.60621447436684,0.250604745726226,-0.878979375886139,0.00303731392259845,-0.0100828950851664,0.903155595518051,-0.429184203152064
4909.167704124,7.6062349762569,0.250631463298464,-0.878956779547761,0.00303328592318523,-0.0100848303505595,0.903153996534016,-0.429187550982019
4909.169704124,7.60625523056326,0.250658126158978,-0.878934340918066,0.00302906276934191,-0.0100867123401611,0.903152412061937,-0.429190870825105
4909.171704125,7.60627521868934,0.25068473226992,-0.878912075005435,0.00302464358675504,-0.0100885432746582,0.903150847793107,-0.429194150654877
4909.173704124,7.60629492262983,0.250711279401579,-0.878889995990815,0.00302002820261302,-0.0100903253815472,0.903149309243192,-0.429197378809441
4909.175704125,7.60631432501677,0.250737765120518,-0.878868117167835,0.00301521718293428,-0.0100920608868626,0.903147801731677,-0.429200544034645
4909.177704124,7.60633340916561,0.250764186777705,-0.878846450882934,0.00301021186989661,-0.0100937520069074,0.90314633036131,-0.429203635527264
4909.179704125,7.60635215912131,0.250790541496654,-0.878825008475475,0.00300501441916757,-0.0100954009399856,0.903144899997557,-0.429206642978186
4909.181704124,7.60637055970443,0.250816826161555,-0.87880380021787,0.00299962783723601,-0.0100970098581384,0.903143515248049,-0.4292095566156
4909.183704125,7.60638859655719,0.250843037405411,-0.878782835255698,0.00299405601874464,-0.0100985808988828,0.903142180442037,-0.429212367248182
4909.185704124,7.60640625618956,0.250869171598173,-0.878762121547826,0.00298830378382355,-0.0101001161569538,0.903140899609847,-0.429215066308287
4909.187704124,7.60642352602535,0.250895224834875,-0.878741665806532,0.00298237691542469,-0.0101016176760508,0.903139676462339,-0.429217645895136
4909.189704125,7.60644039444825,0.250921192923767,-0.878721473437623,0.0029762821966573,-0.0101030874405874,0.903138514370366,-0.429220098818009
4909.191704124,7.60645685084799,0.250947071374454,-0.878701548480556,0.00297002744812406,-0.0101045273674458,0.903137416344241,-0.429222418639436
4909.193704125,7.60647288566576,0.250972855386351,-0.878681893549617,0.00296362156443324,-0.0101059392978144,0.903136385013479,-0.429224599717814
4909.195704124,7.60648849042507,0.250998539845525,-0.878662509802551,0.00295707452926334,-0.0101073249910849,0.903135422613758,-0.429226637234949
4909.197704125,7.60650365772507,0.251024119342826,-0.878643396978904,0.00295039737598337,-0.0101086861239698,0.903134530992184,-0.429228527185343
